,people_ID,infect_prob
4211,6600,48.09917
4212,19921,48.09151
4213,18968,49.085697
4214,7471,50.402977
4215,19883,66.087456
4216,20036,48.86482
4217,19261,48.682213
4218,19282,66.90304
4219,19407,48.09034
4220,6741,48.10864
4221,19486,51.76891
4222,19409,51.990467
4223,6521,49.32303
4224,7459,49.922863
4225,19446,48.520573
4226,20107,48.109623
4227,7362,71.21483
4228,6862,48.10994
4229,7187,48.101376
4230,19890,51.503506
4231,19279,68.53297
4232,6644,68.331535
4233,6820,68.54462
4234,20120,48.09134
4235,6711,52.263626
4236,6980,48.941833
4237,7200,67.17817
4238,19880,63.41916
4239,6344,68.04811
4240,6536,48.75345
4241,19177,50.553864
4242,6358,48.10035
4243,6908,48.11035
4244,7185,64.2078
4245,7313,66.11079
4246,6436,48.109768
4247,6553,48.10356
4248,6629,48.093006
4249,7422,48.097843
4250,6795,49.098434
4251,19810,48.10383
4252,6482,50.356606
4253,18935,49.691826
4254,19298,66.00737
4255,6323,48.63432
4256,19621,65.356705
4257,20017,64.43652
4258,6488,72.03376
4259,19419,48.092056
4260,6874,66.707405
4261,19727,51.552715
4262,7511,51.973576
4263,7493,48.09581
4264,6449,51.074024
4265,19328,68.9731
4266,6899,48.095406
4267,7424,48.093243
4268,19086,48.36614
4269,7075,50.9275
4270,19288,49.282303
4271,6913,48.108833
4272,6906,51.241318
4273,6353,50.15858
4274,6818,65.74763
4275,6638,48.301693
4276,6890,48.677788
4277,20095,63.812035
4278,19377,65.58254
4279,18951,50.07717
4280,6610,51.883087
4281,19024,52.754627
4282,7028,70.63044
4283,7005,49.97879
4284,7217,68.56628
4285,19937,49.715332
4286,7487,48.40038
4287,6662,48.672344
4288,6767,48.113586
4289,19995,49.578506
4290,19817,48.0925
4291,6942,51.048424
4292,6921,49.786327
4293,6587,50.260876
4294,7312,48.099243
4295,6588,48.117603
4296,19752,50.405018
4297,6902,49.41974
4298,19968,67.49339
4299,6739,48.099506
4300,19633,49.177006
4301,19584,52.928852
4302,19751,50.067215
4303,19181,64.804054
4304,6979,50.305767
4305,19546,48.096813
4306,18947,48.09629
4307,19253,48.09168
4308,6975,48.11498
4309,19079,48.089394
4310,7017,52.263638
4311,6958,48.34237
4312,19458,49.021065
4313,19225,51.149887
4314,19025,50.78763
4315,19331,71.55449
4316,19869,63.24433
4317,6478,48.805107
4318,19420,67.66567
4319,6971,49.17267
4320,6477,64.67437
4321,19599,48.295277
4322,19932,48.087765
4323,19489,50.728256
4324,7126,49.486282
4325,7391,51.12638
4326,6834,68.05469
4327,19144,48.099113
4328,19399,48.089077
4329,6360,49.312923
4330,19474,48.096535
4331,19448,66.49939
4332,19681,48.096947
4333,7108,48.107883
4334,19911,48.101006
4335,7082,48.103695
4336,7248,48.1033
4337,19939,63.878094
4338,6325,48.100914
4339,19714,48.097355
4340,7427,48.099316
4341,19189,48.09828
4342,6362,66.96438
4343,19118,48.091568
4344,6601,71.36959
4345,19887,65.44094
4346,7314,48.103523
4347,19619,49.87608
4348,6681,48.72365
4349,7163,48.111095
4350,18985,51.333492
4351,6573,50.48799
4352,6520,72.68828
4353,6976,48.097504
4354,19980,48.09978
4355,19556,49.02004
4356,6403,48.101597
4357,19481,50.18056
4358,19784,71.085106
4359,6459,71.25059
4360,6451,53.903145
4361,19238,50.61178
4362,18999,49.77594
4363,6671,48.091652
4364,7519,48.104866
4365,7469,65.36819
4366,7339,64.65174
4367,7269,48.09962
4368,6996,48.104763
4369,6464,49.021217
4370,6911,50.340305
4371,19965,52.716106
4372,19896,66.72311
4373,18930,48.0922
4374,19935,63.324738
4375,6460,49.18811
4376,7448,72.61229
4377,7465,48.10608
4378,19865,48.096962
4379,19098,66.65146
4380,6414,66.11722
4381,19685,52.877674
4382,19259,48.09259
4383,19205,48.099697
4384,18923,64.39128
4385,7212,52.391613
4386,6676,48.095886
4387,19084,48.092537
4388,19023,48.103756
4389,19047,67.47998
4390,7058,69.42665
4391,6492,64.99708
4392,19838,48.089127
4393,19687,68.01957
4394,7288,48.097614
4395,7000,48.107334
4396,7078,49.900192
4397,19477,48.09692
4398,20015,48.089104
4399,6423,49.625828
4400,6442,48.11105
4401,19722,68.997734
4402,20065,48.0921
4403,6604,49.613083
4404,6877,51.60472
4405,19036,48.735603
4406,19885,48.093704
4407,6607,48.091568
4408,6936,48.094868
4409,7373,73.34172
4410,19312,48.14482
4411,7404,66.85982
4412,20048,48.68699
4413,19550,48.089092
4414,19154,49.32483
4415,19468,48.089203
4416,7276,48.112263
4417,7251,48.536385
4418,19307,68.364395
4419,6781,48.10765
4420,7383,48.109615
4421,19436,70.64689
4422,18910,51.235695
4423,6364,48.100662
4424,20106,48.10609
4425,19519,62.739517
4426,19946,48.095314
4427,7095,49.89602
4428,19172,48.098328
4429,19719,52.840694
4430,19801,48.15088
4431,19836,48.093044
4432,6826,49.7411
4433,19462,48.095074
4434,7433,48.115456
4435,20155,49.49552
4436,7491,66.043434
4437,7091,48.09954
4438,19051,63.93322
4439,19410,52.149837
4440,6910,48.16172
4441,7086,48.120407
4442,19203,50.702938
4443,6557,50.233166
4444,20035,48.10777
4445,18939,52.100475
4446,7426,48.106888
4447,6590,49.85246
4448,19666,48.182568
4449,19649,50.414288
4450,7498,69.393074
4451,6330,48.563904
4452,19509,68.425
4453,19581,49.459824
4454,19856,65.05192
4455,6653,48.679893
4456,19818,66.4907
4457,19314,63.212223
4458,19044,48.08902
4459,19689,70.04056
4460,19457,66.78224
4461,7297,68.037155
4462,6555,48.11477
4463,18925,50.976635
4464,19088,51.1791
4465,7142,52.33645
4466,6859,66.07933
4467,6390,50.00427
4468,19705,48.092342
4469,6947,49.84623
4470,19327,50.987225
4471,19529,48.088737
4472,19171,48.092045
4473,6548,48.413757
4474,7266,48.10535
4475,19934,53.475487
4476,7263,68.11318
4477,7376,64.43713
4478,19014,50.91672
4479,19859,49.142456
4480,6918,48.096912
4481,6508,48.109665
4482,7321,70.594376
4483,7282,50.435284
4484,6324,48.10246
4485,20113,48.098255
4486,6370,48.110195
4487,7031,49.37888
4488,19854,48.094673
4489,6894,71.48747
4490,19373,48.106277
4491,6469,48.279293
4492,19131,48.091583
4493,7150,49.5768
4494,6418,69.52817
4495,6909,49.44998
4496,7198,50.94961
4497,6933,48.092827
4498,7206,63.28787
4499,6655,48.1138
4500,19239,48.09686
4501,19915,48.092545
4502,7120,48.11002
4503,19211,48.106697
4504,19115,49.38439
4505,19397,49.754284
4506,6943,48.10353
4507,19157,48.092525
4508,6359,49.8559
4509,7348,49.936707
4510,6888,49.48046
4511,6838,48.102066
4512,19002,49.08536
4513,19158,65.71003
4514,19790,48.093025
4515,20124,48.093105
4516,19498,48.10256
4517,7043,70.60613
4518,7127,49.8115
4519,20027,50.67956
4520,6356,66.2173
4521,19610,48.09238
4522,19585,48.10447
4523,6608,49.136326
4524,19614,48.093163
4525,6501,48.105064
4526,7369,53.176804
4527,19513,48.095654
4528,7138,52.73475
4529,19473,66.40503
4530,7036,53.78116
4531,19994,69.757385
4532,19772,48.10056
4533,19789,48.090256
4534,19748,50.653515
4535,5002,51.045666
4536,16958,49.29905
4537,16727,48.902573
4538,5065,48.106506
4539,17361,48.398346
4540,17143,48.886333
4541,17608,48.10143
4542,4903,50.023045
4543,3967,70.70533
4544,4840,66.79181
4545,4578,51.659733
4546,16781,48.583054
4547,4615,51.33849
4548,4822,67.476204
4549,16991,50.166653
4550,16996,66.70267
4551,16535,48.096375
4552,17086,48.550518
4553,4420,49.749947
4554,4582,51.3028
4555,4629,51.19213
4556,17142,50.661213
4557,4223,52.26829
4558,17598,68.75122
4559,4983,48.10731
4560,4861,52.528328
4561,16636,51.33702
4562,4918,48.28705
4563,4100,53.403137
4564,4247,49.87976
4565,17311,66.458145
4566,3949,73.30518
4567,5009,48.755753
4568,4464,50.965176
4569,16576,50.405083
4570,17305,48.093945
4571,16496,51.631344
4572,4419,52.457596
4573,16950,52.15072
4574,17202,48.17866
4575,16814,48.092068
4576,3971,51.413925
4577,4373,50.512524
4578,17194,53.805668
4579,4370,50.912506
4580,17607,51.756474
4581,16854,50.473694
4582,4881,48.570133
4583,16955,48.797707
4584,17050,50.41627
4585,17148,48.734726
4586,4722,49.902023
4587,16620,54.38294
4588,16407,53.703556
4589,4438,55.429245
4590,4001,66.68449
4591,16819,48.102966
4592,4077,49.321346
4593,17566,67.866394
4594,5026,48.412285
4595,3934,49.29028
4596,4748,48.092487
4597,4181,51.991005
4598,4715,65.54405
4599,4009,49.176796
4600,4602,64.68388
4601,16694,68.02752
4602,4250,48.122402
4603,4559,65.48596
4604,16827,48.3239
4605,4711,49.55417
4606,4450,50.41579
4607,4900,53.10085
4608,17594,48.101215
4609,17179,72.578926
4610,16534,48.362606
4611,4684,71.49466
4612,17574,48.11017
4613,17407,71.15314
4614,16371,50.999626
4615,4986,54.41694
4616,17493,48.223198
4617,16746,49.05082
4618,5032,48.70844
4619,4613,72.15091
4620,4147,66.93441
4621,4086,66.23872
4622,16792,48.090416
4623,4477,52.98479
4624,17287,48.108913
4625,16555,51.752052
4626,16482,49.307648
4627,16892,48.09167
4628,4801,66.65072
4629,17019,49.13021
4630,17180,49.167236
4631,4328,48.099926
4632,3893,50.28156
4633,4494,51.908573
4634,3961,68.87339
4635,16352,49.27237
4636,16657,70.91106
4637,16702,63.887108
4638,4120,49.658207
4639,4189,68.75656
4640,4208,66.4995
4641,16344,67.157265
4642,4835,50.465256
4643,4960,50.80235
4644,16941,48.821163
4645,16506,48.525433
4646,4313,51.93663
4647,17227,50.390507
4648,4992,48.380405
4649,4271,48.10522
4650,4593,52.677242
4651,17332,50.06135
4652,4136,52.129826
4653,16325,70.171455
4654,16930,48.11194
4655,17571,71.004364
4656,4065,54.890114
4657,16815,48.091026
4658,16689,48.510227
4659,16350,51.427265
4660,16821,51.066692
4661,4636,51.889355
4662,16562,48.80944
4663,4732,51.285652
4664,4516,54.108173
4665,4764,54.449364
4666,4084,48.402004
4667,16546,70.367874
4668,5025,50.728428
4669,4865,50.048943
4670,17384,51.159435
4671,17416,50.21412
4672,16899,48.09869
4673,4682,61.05469
4674,16656,68.26055
4675,17349,53.427578
4676,4325,48.730606
4677,4225,70.16245
4678,16397,48.724277
4679,4945,70.99283
4680,16705,68.507286
4681,17111,48.111313
4682,4047,52.493107
4683,17096,48.0935
4684,5010,50.568867
4685,16604,66.87848
4686,4891,70.18262
4687,17099,48.09898
4688,16471,63.252766
4689,3920,68.20106
4690,16949,68.62765
4691,16379,48.098423
4692,3945,55.137123
4693,17008,51.383083
4694,17307,48.091595
4695,4689,48.10845
4696,4339,48.46995
4697,17432,50.390984
4698,16680,64.77616
4699,17397,53.440372
4700,4531,70.23912
4701,4818,68.59738
4702,16713,52.909363
4703,17585,51.782314
4704,4637,52.25781
4705,16601,52.258015
4706,4803,68.76001
4707,17588,52.398155
4708,4951,66.79707
4709,4432,48.319977
4710,16439,51.00113
4711,4337,49.10782
4712,17058,65.21755
4713,4824,64.85137
4714,17248,49.14868
4715,3986,49.411076
4716,4338,50.225143
4717,16929,52.727993
4718,4815,48.69067
4719,4539,49.635628
4720,16487,48.120293
4721,17291,48.956844
4722,4289,48.446495
4723,4349,72.48005
4724,3902,53.31897
4725,17219,48.723896
4726,17536,48.09071
4727,4955,50.610287
4728,17206,48.142986
4729,17553,48.09572
4730,4536,48.567085
4731,4691,50.55603
4732,17196,51.89045
4733,4848,51.274174
4734,17461,52.910088
4735,4733,49.59531
4736,17406,63.77692
4737,17031,52.224102
4738,4643,64.35526
4739,16369,48.4403
4740,4552,68.85576
4741,4873,51.120895
4742,17562,72.72192
4743,5007,49.08998
4744,4231,67.19746
4745,16874,48.360317
4746,4039,50.17326
4747,4090,64.68545
4748,4522,49.8837
4749,17264,48.111443
4750,4862,72.32245
4751,16568,48.096268
4752,16779,48.09837
4753,4649,48.714046
4754,4318,51.007416
4755,4282,51.324238
4756,4847,48.75376
4757,4376,49.269047
4758,4875,48.108543
4759,17185,68.02282
4760,3901,50.35661
4761,4796,51.161404
4762,16980,49.177753
4763,4968,66.437225
4764,16651,51.394722
4765,16492,51.645668
4766,16803,71.97467
4767,17529,51.426105
4768,4598,65.74338
4769,16488,71.90939
4770,16557,51.99566
4771,4952,66.064575
4772,16452,48.59776
4773,16759,50.416965
4774,4962,68.86362
4775,17090,50.13649
4776,5012,50.438297
4777,16967,50.12603
4778,16989,54.830364
4779,17038,53.011208
4780,16898,51.523933
4781,16540,68.30103
4782,5052,53.767597
4783,16959,51.50675
4784,16415,50.474674
4785,16742,51.86568
4786,4729,50.86876
4787,4759,48.0954
4788,5048,49.39572
4789,4299,48.10811
4790,4654,66.2739
4791,17590,48.868717
4792,16891,48.326973
4793,4913,50.919052
4794,4261,54.45546
4795,3909,50.012814
4796,3907,64.339485
4797,3991,53.05827
4798,16511,52.474796
4799,16979,53.531982
4800,4329,63.36423
4801,17544,48.55716
4802,4359,50.93838
4803,4953,48.451927
4804,4769,48.09862
4805,17604,48.089645
4806,16543,52.132584
4807,16995,48.087746
4808,17153,52.09121
4809,3921,52.565647
4810,4982,68.15867
4811,16812,52.23563
4812,4152,54.69889
4813,3979,48.583275
4814,5042,62.449123
4815,17087,50.61941
4816,3968,51.220448
4817,17505,51.873013
4818,4528,65.65406
4819,4219,71.27931
4820,17466,48.549835
4821,4542,50.57197
4822,16881,48.36816
4823,16638,50.510445
4824,17610,65.62194
4825,4928,50.908333
4826,16902,51.31026
4827,17319,54.401405
4828,4775,52.083252
4829,4909,51.799553
4830,17240,49.22755
4831,4961,52.337746
4832,17114,53.147156
4833,16951,48.796146
4834,17337,52.75524
4835,16435,63.405598
4836,16631,52.79121
4837,16480,51.458923
4838,16400,50.56471
4839,16360,70.05589
4840,17002,51.70765
4841,17278,64.70517
4842,17531,51.802822
4843,17068,64.1496
4844,17481,50.64546
4845,16617,49.419323
4846,17124,49.38494
4847,4919,71.466255
4848,17113,50.73964
4849,16626,49.324703
4850,17540,65.0992
4851,16772,53.756584
4852,17414,51.076485
4853,16721,50.77781
4854,4790,69.83109
4855,5046,69.080795
4856,16573,50.28194
4857,4563,69.85736
4858,4509,51.627907
4859,16468,52.141815
4860,4146,51.319668
4861,3982,51.638367
4862,16859,49.274155
4863,4660,53.16572
4864,5021,54.55445
4865,17576,50.6352
4866,4119,51.230846
4867,4175,52.222847
4868,4003,51.361427
4869,16414,65.55803
4870,4341,50.09335
4871,16905,53.601173
4872,17462,51.464806
4873,4590,51.69405
4874,3960,51.5038
4875,16528,49.531082
4876,4353,52.024246
4877,16711,50.15998
4878,16588,48.0893
4879,16453,51.827778
4880,4594,49.458836
4881,4141,62.64219
4882,4864,52.10975
4883,16429,51.751846
4884,17191,52.809734
4885,16412,52.33761
4886,4300,53.13687
4887,16717,53.615437
4888,16928,67.60136
4889,16906,62.781605
4890,16917,51.42392
4891,17497,64.79103
4892,4990,53.420963
4893,4842,51.0042
4894,4344,52.682117
4895,17465,52.16134
4896,17548,51.49335
4897,16732,51.11102
4898,16408,51.33691
4899,16709,62.077614
4900,4706,72.51207
4901,4054,50.910404
4902,3922,53.318886
4903,16960,50.38298
4904,16925,50.690907
4905,4833,53.628113
4906,17375,54.200123
4907,5003,52.4891
4908,4242,50.34158
4909,3996,53.156597
4910,4452,49.79457
4911,4871,51.74309
4912,4049,52.47537
4913,4566,50.580513
4914,4719,51.539207
4915,17524,51.00306
4916,17509,49.688362
4917,16524,70.49903
4918,17076,63.783394
4919,17032,54.726093
4920,3956,50.81059
4921,16708,68.46964
4922,4342,48.10497
4923,4546,49.3385
4924,4724,68.59481
4925,3981,71.775604
4926,16794,51.8101
4927,17475,64.91581
4928,16502,51.18342
4929,16808,52.486748
4930,17279,52.719765
4931,16605,52.05843
4932,4828,51.066166
4933,4389,67.70397
4934,4977,49.703842
4935,17017,51.547897
4936,17244,51.123653
4937,17513,50.566525
4938,16443,51.33135
4939,16948,50.164387
4940,17156,50.270008
4941,4965,51.343834
4942,5023,55.605766
4943,4051,66.526474
4944,17411,51.167747
4945,4529,52.161232
4946,16681,51.393642
4947,16346,48.829926
4948,17064,51.92848
4949,17360,52.765434
4950,16520,52.22705
4951,4893,51.4511
4952,16910,50.877598
4953,4012,50.427597
4954,16896,64.915405
4955,4167,73.25467
4956,4241,48.69263
4957,17569,51.725594
4958,4836,71.53451
4959,17378,54.717278
4960,17451,51.723312
4961,17041,51.309357
4962,5059,51.41285
4963,17499,53.773293
4964,4752,51.23603
4965,16374,69.10979
4966,17074,50.94593
4967,16425,53.56462
4968,16927,72.46264
4969,16404,52.364033
4970,3892,68.319725
4971,16747,51.340076
4972,4096,72.09079
4973,4095,52.15743
4974,17288,52.85748
4975,4205,52.55725
4976,17458,48.523464
4977,16878,50.922264
4978,4817,50.17777
4979,4123,49.386513
4980,16427,48.613743
4981,4702,51.138138
4982,4395,73.145294
4983,16953,48.71678
4984,16335,64.65223
4985,17283,71.08694
4986,4295,50.43041
4987,17426,53.559307
4988,4088,53.812706
4989,4416,51.17562
4990,4943,51.373043
4991,17174,65.85061
4992,4314,62.094055
4993,3911,62.733803
4994,4735,53.487682
4995,4574,52.60993
4996,17558,51.902378
4997,16841,48.123894
4998,16462,51.37272
4999,16501,50.488365
5000,17398,50.86687
5001,17139,49.433258
5002,17609,53.951466
5003,4060,50.700523
5004,3939,50.8868
5005,16940,69.70643
5006,4045,51.08011
5007,17284,51.944958
5008,16433,68.7288
5009,16670,52.005543
5010,17251,54.15847
5011,16463,49.813564
5012,16484,53.699886
5013,16669,48.184
5014,16390,51.185787
5015,17606,50.60745
5016,4128,48.88362
5017,16345,48.591187
5018,4741,51.79126
5019,3987,53.035095
5020,4431,53.06784
5021,17108,62.592438
5022,16477,48.12173
5023,17066,52.485306
5024,16748,51.434902
5025,16619,50.661404
5026,3963,53.394012
5027,17146,51.603138
5028,4377,49.562363
5029,17494,70.31298
5030,4695,52.083893
5031,4572,68.55761
5032,17520,67.280266
5033,17154,61.802628
5034,4023,50.61694
5035,17408,51.741425
5036,4000,48.660694
5037,17425,51.064392
5038,4456,67.00597
5039,17188,52.917633
5040,4206,65.47626
5041,16870,51.42987
5042,17369,64.849976
5043,4354,51.971153
5044,16869,52.26053
5045,4117,48.270836
5046,17387,52.437088
5047,4326,53.319946
5048,4774,50.535908
5049,3894,52.472218
5050,16461,51.80051
5051,4178,51.041637
5052,16807,53.030582
5053,4275,51.833717
5054,17376,48.092373
5055,4884,50.962646
5056,16401,67.263626
5057,17231,50.655937
5058,16700,67.261284
5059,16770,51.286587
5060,16347,52.70985
5061,4180,51.405773
5062,16460,66.64405
5063,16398,69.70352
5064,17355,51.48369
5065,16470,50.274776
5066,4860,62.809174
5067,4209,51.012047
5068,16662,68.75296
5069,17403,48.149822
5070,16676,48.10278
5071,4075,48.44927
5072,4214,50.913902
5073,4449,50.447018
5074,4027,71.49457
5075,17321,63.91094
5076,16923,50.85775
5077,17329,50.370823
5078,16873,52.367428
5079,17160,50.47484
5080,4515,62.665775
5081,4699,51.34815
5082,4270,52.158363
5083,16464,51.14062
5084,4304,51.057262
5085,17578,51.95003
5086,17471,48.42113
5087,4916,50.659718
5088,17155,70.53151
5089,17296,48.613064
5090,5036,65.62913
5091,17419,63.707092
5092,17085,67.11269
5093,16805,68.322
5094,17266,48.35648
5095,17159,63.56556
5096,17537,65.15775
5097,17512,65.00865
5098,16775,52.713715
5099,17035,50.747833
5100,17242,64.88138
5101,16458,51.384426
5102,16438,48.384922
5103,17318,50.428684
5104,16755,51.695564
5105,17106,50.503437
5106,3969,53.185627
5107,4030,64.382416
5108,17600,68.95485
5109,16693,52.478188
5110,4787,65.511826
5111,4311,48.576813
5112,17492,51.719337
5113,17404,67.668594
5114,4383,48.12745
5115,5061,53.800987
5116,17485,48.658756
5117,17080,52.143658
5118,4995,70.94144
5119,4587,53.332962
5120,4324,54.589172
5121,17575,50.814083
5122,4292,48.529434
5123,4213,53.01735
5124,4892,72.9065
5125,4160,51.20267
5126,4804,54.827168
5127,17313,51.034325
5128,4551,48.534485
5129,5008,50.468338
5130,4571,48.32351
5131,16757,48.95195
5132,16992,50.673664
5133,17256,50.08596
5134,16478,48.095688
5135,17030,62.205647
5136,17132,68.96376
5137,4417,52.91604
5138,16632,50.573742
5139,4055,53.172382
5140,16579,51.619255
5141,16424,52.284264
5142,16671,48.102036
5143,4428,52.05268
5144,17552,65.61122
5145,16529,68.52675
5146,4044,68.30793
5147,17039,48.279022
5148,16331,52.173164
5149,4050,52.072712
5150,16392,48.109547
5151,4936,51.27651
5152,17363,69.78533
5153,4874,48.728054
5154,17045,52.9523
5155,4846,50.853184
5156,17341,48.23674
5157,4526,48.356163
5158,16564,48.16673
5159,4317,67.840385
5160,4232,51.00352
5161,16434,53.07781
5162,4297,51.956757
5163,17255,51.57383
5164,17137,52.182503
5165,4984,48.102737
5166,16813,52.456966
5167,17220,52.885853
5168,16440,52.005005
5169,4244,68.50655
5170,5018,66.02007
5171,4791,67.68306
5172,16391,51.496246
5173,4277,48.17602
5174,4191,48.10756
5175,17521,52.004433
5176,16716,50.661484
5177,16840,50.764767
5178,17267,68.903694
5179,4345,51.028057
5180,4577,53.65304
5181,16515,51.311546
5182,17025,50.5967
5183,16376,49.98391
5184,5004,65.78713
5185,4397,71.24559
5186,4669,51.74963
5187,17043,52.27684
5188,16411,48.10421
5189,4418,53.574272
5190,4156,67.525925
5191,17005,48.097836
5192,4519,48.75392
5193,16558,52.767864
5194,17359,51.525837
5195,4521,48.11677
5196,16386,48.713154
5197,4717,50.19029
5198,4605,50.491703
5199,16835,50.619137
5200,17101,67.63767
5201,4610,52.07356
5202,17527,51.429554
5203,16607,48.09344
5204,4149,48.31455
5205,4700,48.901325
5206,16848,53.21574
5207,16552,48.638145
5208,4143,50.599762
5209,4210,48.09986
5210,16683,50.388092
5211,4641,48.11396
5212,16942,50.602383
5213,4352,51.028275
5214,17405,51.174564
5215,4810,51.835445
5216,16893,62.324135
5217,4028,48.20387
5218,5049,67.6265
5219,4839,48.553864
5220,3999,50.493496
5221,17561,63.781033
5222,17000,49.334686
5223,4778,64.08515
5224,5020,51.67317
5225,17308,52.592907
5226,4624,51.72091
5227,17205,53.461132
5228,16751,54.716267
5229,16495,49.69976
5230,17428,52.403374
5231,16513,50.6294
5232,17415,48.40662
5233,17495,52.203358
5234,4131,52.590855
5235,4393,50.358387
5236,4904,67.464615
5237,16965,71.883156
5238,4802,50.57253
5239,16675,52.27113
5240,4696,51.422543
5241,16852,49.767403
5242,17161,49.427177
5243,17535,62.589687
5244,4821,52.345844
5245,5043,65.39486
5246,3896,53.154564
5247,16798,52.575375
5248,16934,51.76921
5249,16858,50.78498
5250,4279,48.67639
5251,4666,50.191467
5252,4440,65.77389
5253,4755,71.59485
5254,3928,69.03955
5255,17528,50.7276
5256,4363,52.79444
5257,3910,50.19539
5258,4974,66.47377
5259,17165,48.579887
5260,16682,64.50048
5261,17618,65.8058
5262,4565,64.74817
5263,4879,48.562344
5264,17051,67.03914
5265,16454,50.656975
5266,4230,48.427086
5267,17055,49.33456
5268,16406,52.447433
5269,16880,50.62133
5270,4814,53.10841
5271,17514,53.698776
5272,5070,51.736988
5273,4854,51.076305
5274,16442,48.568714
5275,16963,50.408176
5276,16796,48.57618
5277,16750,48.96466
5278,16348,51.05295
5279,17042,68.11872
5280,17238,69.41601
5281,3897,50.757492
5282,17347,51.673702
5283,4979,51.436657
5284,16329,50.507015
5285,3955,52.79338
5286,17001,53.00118
5287,4115,65.72836
5288,16572,50.53066
5289,4410,52.821007
5290,4906,50.980946
5291,4129,48.264492
5292,16969,50.46239
5293,17346,51.719246
5294,4499,48.61225
5295,4294,48.625427
5296,4312,72.23576
5297,4385,51.537216
5298,16903,48.102203
5299,17184,67.89007
5300,16560,51.329235
5301,4543,69.98333
5302,17007,68.02886
5303,17078,48.757183
5304,4080,48.10501
5305,4276,48.116264
5306,4240,66.18824
5307,17109,50.83535
5308,16946,48.95648
5309,4880,48.12763
5310,16610,69.95883
5311,17577,50.461258
5312,16373,52.457134
5313,16393,48.940834
5314,17299,52.625694
5315,17070,53.33867
5316,17212,65.91507
5317,17293,72.88217
5318,4651,50.434494
5319,16368,51.360188
5320,16785,68.11262
5321,17048,65.42153
5322,4786,55.269352
5323,4554,48.57767
5324,17047,51.38102
5325,4644,51.479088
5326,4975,49.832405
5327,17158,48.520126
5328,5027,48.9587
5329,16585,50.81374
5330,16691,72.31409
5331,4262,53.979576
5332,16882,49.511223
5333,4252,51.99382
5334,4164,53.506283
5335,16575,51.218597
5336,16811,48.859364
5337,4773,51.10699
5338,17538,51.26298
5339,16519,65.92869
5340,4046,65.15128
5341,16431,48.52026
5342,17615,50.849445
5343,4202,50.458794
5344,17431,65.42631
5345,3906,48.35228
5346,16570,48.089924
5347,16831,65.36725
5348,16833,65.67151
5349,4246,48.108734
5350,4476,49.006645
5351,4923,51.11211
5352,17222,49.92538
5353,4672,51.42446
5354,4922,62.336033
5355,16931,50.598553
5356,4638,49.03682
5357,17532,48.544716
5358,3954,50.758877
5359,16987,48.100155
5360,17390,64.98941
5361,17011,48.103764
5362,16476,48.23904
5363,4014,51.912212
5364,4122,51.899567
5365,17262,50.24185
5366,16887,51.682728
5367,4746,62.0836
5368,4957,53.129868
5369,17250,49.178265
5370,17198,48.32816
5371,17235,49.319317
5372,16577,64.45862
5373,16761,49.18391
5374,3943,51.43245
5375,16710,69.42373
5376,4073,52.507275
5377,4896,68.8683
5378,17214,49.00679
5379,4794,51.046177
5380,4011,51.015182
5381,4215,51.88808
5382,4457,52.58841
5383,3913,69.94078
5384,16367,50.829323
5385,16327,50.75853
5386,16668,51.642616
5387,4950,49.202213
5388,4661,65.76442
5389,17486,53.429516
5390,16597,50.811947
5391,4268,53.66886
5392,16542,50.31599
5393,4153,50.889328
5394,16855,48.96028
5395,16416,48.09256
5396,4568,50.469234
5397,4302,48.80688
5398,5014,50.26921
5399,17445,49.08028
5400,4306,48.601788
5401,17013,48.408997
5402,4538,50.96569
5403,17177,68.26183
5404,17230,48.5907
5405,4142,52.431667
5406,5067,52.80148
5407,4560,48.73845
5408,16533,63.03169
5409,17147,48.25175
5410,4832,65.900024
5411,17442,53.030552
5412,17348,48.12403
5413,17021,51.271217
5414,4758,48.10969
5415,17169,52.995995
5416,4358,51.80965
5417,16990,52.523247
5418,17093,70.10399
5419,4024,48.299538
5420,16504,48.707966
5421,4192,48.58923
5422,16778,48.878277
5423,17083,48.721478
5424,5028,48.091606
5425,16385,50.655083
5426,16571,48.403374
5427,4097,53.3089
5428,17215,52.978428
5429,17277,53.517487
5430,3905,48.81186
5431,4635,53.310215
5432,16661,71.0091
5433,16659,52.37002
5434,16771,48.117184
5435,4427,68.9338
5436,4674,48.204746
5437,4031,53.203384
5438,16856,48.194218
5439,4445,52.225693
5440,17421,64.00787
5441,4576,48.659576
5442,16986,63.830143
5443,16703,70.59623
5444,17270,69.41849
5445,4145,49.878613
5446,17100,50.84587
5447,17129,65.9879
5448,17427,65.56841
5449,17103,67.24803
5450,17467,51.441532
5451,4981,52.235928
5452,4728,49.80063
5453,4620,50.491734
5454,4481,51.41862
5455,16503,53.15138
5456,4485,48.92485
5457,16795,51.46206
5458,4754,48.112858
5459,4333,53.093807
5460,4323,52.296646
5461,17125,48.3219
5462,4657,69.815125
5463,17116,52.94017
5464,4608,67.02333
5465,3926,51.33043
5466,17171,48.44179
5467,4293,51.201412
5468,16943,48.19356
5469,16834,50.257587
5470,17356,49.201866
5471,3997,51.664135
5472,4378,50.262077
5473,16447,51.35598
5474,17275,51.85997
5475,16976,50.6836
5476,16764,54.265083
5477,4007,48.120445
5478,16490,49.17703
5479,16802,48.80383
5480,16326,48.64052
5481,16361,69.32856
